Datetime,Close
2023-08-07 10:21:00-04:00,139.85499572753906
2023-08-07 10:22:00-04:00,139.86000061035156
2023-08-07 10:23:00-04:00,139.8699951171875
2023-08-07 10:24:00-04:00,140.05499267578125
2023-08-07 10:25:00-04:00,140.09500122070312
2023-08-07 10:26:00-04:00,140.22999572753906
2023-08-07 10:27:00-04:00,140.2415008544922
2023-08-07 10:28:00-04:00,140.39500427246094
2023-08-07 10:29:00-04:00,140.6300048828125
2023-08-07 10:30:00-04:00,140.1999969482422
2023-08-07 10:31:00-04:00,140.26600646972656
2023-08-07 10:32:00-04:00,140.41000366210938
2023-08-07 10:33:00-04:00,140.460205078125
2023-08-07 10:34:00-04:00,140.45350646972656
2023-08-07 10:35:00-04:00,140.47999572753906
2023-08-07 10:36:00-04:00,140.7100067138672
2023-08-07 10:37:00-04:00,140.6614990234375
2023-08-07 10:38:00-04:00,140.57000732421875
2023-08-07 10:39:00-04:00,140.4550018310547
2023-08-07 10:40:00-04:00,140.6551971435547
2023-08-07 10:41:00-04:00,140.75999450683594
2023-08-07 10:42:00-04:00,140.60000610351562
2023-08-07 10:43:00-04:00,140.3300018310547
2023-08-07 10:44:00-04:00,140.3000030517578
2023-08-07 10:45:00-04:00,140.38499450683594
2023-08-07 10:46:00-04:00,140.25999450683594
2023-08-07 10:47:00-04:00,140.03500366210938
2023-08-07 10:48:00-04:00,140.0050048828125
2023-08-07 10:49:00-04:00,140.16000366210938
2023-08-07 10:50:00-04:00,140.05999755859375
2023-08-07 10:51:00-04:00,139.914306640625
2023-08-07 10:52:00-04:00,139.89529418945312
2023-08-07 10:53:00-04:00,139.94500732421875
2023-08-07 10:54:00-04:00,140.05999755859375
2023-08-07 10:55:00-04:00,140.06500244140625
2023-08-07 10:56:00-04:00,139.96009826660156
2023-08-07 10:57:00-04:00,140.0
2023-08-07 10:58:00-04:00,140.17880249023438
2023-08-07 10:59:00-04:00,140.11500549316406
2023-08-07 11:00:00-04:00,140.19000244140625
2023-08-07 11:01:00-04:00,140.10000610351562
2023-08-07 11:03:00-04:00,140.397705078125
2023-08-07 11:04:00-04:00,140.24000549316406
2023-08-07 11:05:00-04:00,140.0800018310547
2023-08-07 11:06:00-04:00,139.66400146484375
2023-08-07 11:07:00-04:00,139.64990234375
2023-08-07 11:08:00-04:00,139.69000244140625
2023-08-07 11:09:00-04:00,139.52969360351562
2023-08-07 11:10:00-04:00,139.61000061035156
2023-08-07 11:11:00-04:00,139.47000122070312
2023-08-07 11:12:00-04:00,139.5399932861328
2023-08-07 11:13:00-04:00,139.63009643554688
2023-08-07 11:14:00-04:00,139.6387939453125
2023-08-07 11:15:00-04:00,139.55499267578125
2023-08-07 11:16:00-04:00,139.5
2023-08-07 11:17:00-04:00,139.2698974609375
2023-08-07 11:18:00-04:00,139.2899932861328
2023-08-07 11:19:00-04:00,139.25
2023-08-07 11:20:00-04:00,139.41000366210938
2023-08-07 11:21:00-04:00,139.5
2023-08-07 11:22:00-04:00,139.72000122070312
2023-08-07 11:23:00-04:00,139.6999969482422
2023-08-07 11:24:00-04:00,139.53990173339844
2023-08-07 11:25:00-04:00,139.7050018310547
2023-08-07 11:26:00-04:00,139.55999755859375
2023-08-07 11:27:00-04:00,139.8000030517578
2023-08-07 11:28:00-04:00,139.7100067138672
2023-08-07 11:29:00-04:00,139.69000244140625
2023-08-07 11:30:00-04:00,139.5800018310547
2023-08-07 11:31:00-04:00,139.52499389648438
2023-08-07 11:32:00-04:00,139.41009521484375
2023-08-07 11:33:00-04:00,139.39120483398438
2023-08-07 11:34:00-04:00,139.66000366210938
2023-08-07 11:35:00-04:00,139.75999450683594
2023-08-07 11:36:00-04:00,139.84849548339844
2023-08-07 11:37:00-04:00,139.97850036621094
2023-08-07 11:38:00-04:00,139.91000366210938
2023-08-07 11:39:00-04:00,139.93099975585938
2023-08-07 11:40:00-04:00,140.0399932861328
2023-08-07 11:41:00-04:00,139.85899353027344
2023-08-07 11:42:00-04:00,139.86000061035156
2023-08-07 11:43:00-04:00,139.99000549316406
2023-08-07 11:44:00-04:00,140.00999450683594
2023-08-07 11:45:00-04:00,139.9600067138672
2023-08-07 11:46:00-04:00,139.88189697265625
2023-08-07 11:47:00-04:00,140.0399932861328
2023-08-07 11:48:00-04:00,140.11500549316406
2023-08-07 11:49:00-04:00,140.08009338378906
2023-08-07 11:50:00-04:00,140.0800018310547
2023-08-07 11:51:00-04:00,140.08999633789062
2023-08-07 11:52:00-04:00,140.06500244140625
2023-08-07 11:53:00-04:00,140.02000427246094
2023-08-07 11:54:00-04:00,140.0850067138672
2023-08-07 11:55:00-04:00,140.18499755859375
2023-08-07 11:56:00-04:00,140.13499450683594
2023-08-07 11:57:00-04:00,140.16099548339844
2023-08-07 11:58:00-04:00,140.22059631347656
2023-08-07 11:59:00-04:00,140.1999969482422
2023-08-07 12:00:00-04:00,140.22500610351562
2023-08-07 12:01:00-04:00,140.40499877929688
2023-08-07 12:02:00-04:00,140.3800048828125
2023-08-07 12:03:00-04:00,140.4600067138672
2023-08-07 12:04:00-04:00,140.52000427246094
2023-08-07 12:05:00-04:00,140.60079956054688
2023-08-07 12:06:00-04:00,140.66409301757812
2023-08-07 12:07:00-04:00,140.68499755859375
2023-08-07 12:08:00-04:00,140.69000244140625
2023-08-07 12:09:00-04:00,140.72999572753906
2023-08-07 12:10:00-04:00,140.94000244140625
2023-08-07 12:11:00-04:00,140.9949951171875
2023-08-07 12:12:00-04:00,141.0800018310547
2023-08-07 12:13:00-04:00,141.0800018310547
2023-08-07 12:14:00-04:00,140.92999267578125
2023-08-07 12:15:00-04:00,140.8800048828125
2023-08-07 12:16:00-04:00,140.80999755859375
2023-08-07 12:17:00-04:00,140.86500549316406
2023-08-07 12:18:00-04:00,140.79100036621094
2023-08-07 12:19:00-04:00,140.68499755859375
2023-08-07 12:20:00-04:00,140.68499755859375
2023-08-07 12:21:00-04:00,140.7550048828125
2023-08-07 12:22:00-04:00,140.77999877929688
2023-08-07 12:23:00-04:00,140.8300018310547
2023-08-07 12:24:00-04:00,140.8699951171875
2023-08-07 12:25:00-04:00,141.10000610351562
2023-08-07 12:26:00-04:00,141.125
2023-08-07 12:27:00-04:00,141.28500366210938
2023-08-07 12:28:00-04:00,141.3000030517578
2023-08-07 12:29:00-04:00,141.44500732421875
2023-08-07 12:30:00-04:00,141.335693359375
2023-08-07 12:31:00-04:00,141.31500244140625
2023-08-07 12:32:00-04:00,141.214599609375
2023-08-07 12:33:00-04:00,141.10000610351562
2023-08-07 12:34:00-04:00,141.14999389648438
2023-08-07 12:35:00-04:00,141.27000427246094
2023-08-07 12:36:00-04:00,141.33999633789062
2023-08-07 12:37:00-04:00,141.375
2023-08-07 12:38:00-04:00,141.31500244140625
2023-08-07 12:39:00-04:00,141.43499755859375
2023-08-07 12:40:00-04:00,141.3249969482422
2023-08-07 12:41:00-04:00,141.2740936279297
2023-08-07 12:42:00-04:00,141.33999633789062
2023-08-07 12:43:00-04:00,141.35499572753906
2023-08-07 12:44:00-04:00,141.5
2023-08-07 12:45:00-04:00,141.42999267578125
2023-08-07 12:46:00-04:00,141.41990661621094
2023-08-07 12:47:00-04:00,141.55499267578125
2023-08-07 12:48:00-04:00,141.6999969482422
2023-08-07 12:49:00-04:00,141.6558074951172
2023-08-07 12:50:00-04:00,141.61000061035156
2023-08-07 12:51:00-04:00,141.5399932861328
2023-08-07 12:53:00-04:00,141.75999450683594
2023-08-07 12:54:00-04:00,141.7698974609375
2023-08-07 12:55:00-04:00,141.6199951171875
2023-08-07 12:56:00-04:00,141.6999969482422
2023-08-07 12:57:00-04:00,141.7949981689453
2023-08-07 12:58:00-04:00,141.7449951171875
2023-08-07 12:59:00-04:00,141.77499389648438
2023-08-07 13:00:00-04:00,141.75
2023-08-07 13:01:00-04:00,141.9149932861328
2023-08-07 13:02:00-04:00,142.16839599609375
2023-08-07 13:03:00-04:00,142.10009765625
2023-08-07 13:04:00-04:00,142.1501007080078
2023-08-07 13:05:00-04:00,142.1602020263672
2023-08-07 13:06:00-04:00,142.17250061035156
2023-08-07 13:07:00-04:00,142.19500732421875
2023-08-07 13:08:00-04:00,142.1699981689453
2023-08-07 13:09:00-04:00,142.1300048828125
2023-08-07 13:10:00-04:00,142.1199951171875
2023-08-07 13:11:00-04:00,142.22000122070312
2023-08-07 13:12:00-04:00,142.37570190429688
2023-08-07 13:13:00-04:00,142.44000244140625
2023-08-07 13:14:00-04:00,142.35760498046875
2023-08-07 13:15:00-04:00,142.38999938964844
2023-08-07 13:16:00-04:00,142.35000610351562
2023-08-07 13:17:00-04:00,142.36500549316406
2023-08-07 13:18:00-04:00,142.4001007080078
2023-08-07 13:19:00-04:00,142.41990661621094
2023-08-07 13:20:00-04:00,142.4949951171875
2023-08-07 13:21:00-04:00,142.47999572753906
2023-08-07 13:22:00-04:00,142.28500366210938
2023-08-07 13:23:00-04:00,142.3800048828125
2023-08-07 13:24:00-04:00,142.26499938964844
2023-08-07 13:25:00-04:00,142.19000244140625
2023-08-07 13:26:00-04:00,142.125
2023-08-07 13:27:00-04:00,142.03500366210938
2023-08-07 13:28:00-04:00,141.97999572753906
2023-08-07 13:29:00-04:00,141.97000122070312
2023-08-07 13:30:00-04:00,141.9600067138672
2023-08-07 13:31:00-04:00,141.88999938964844
2023-08-07 13:32:00-04:00,141.87489318847656
2023-08-07 13:33:00-04:00,141.9499969482422
2023-08-07 13:34:00-04:00,141.97999572753906
2023-08-07 13:35:00-04:00,142.02000427246094
2023-08-07 13:36:00-04:00,141.90499877929688
2023-08-07 13:37:00-04:00,141.73500061035156
2023-08-07 13:38:00-04:00,141.69500732421875
2023-08-07 13:39:00-04:00,141.67999267578125
2023-08-07 13:40:00-04:00,141.8300018310547
2023-08-07 13:41:00-04:00,141.83999633789062
2023-08-07 13:42:00-04:00,141.83999633789062
2023-08-07 13:43:00-04:00,141.89500427246094
2023-08-07 13:44:00-04:00,141.90550231933594
2023-08-07 13:45:00-04:00,141.77000427246094
2023-08-07 13:46:00-04:00,141.67999267578125
2023-08-07 13:47:00-04:00,141.7595977783203
2023-08-07 13:48:00-04:00,141.875
2023-08-07 13:49:00-04:00,141.97999572753906
2023-08-07 13:50:00-04:00,141.97999572753906
2023-08-07 13:51:00-04:00,141.9199981689453
2023-08-07 13:52:00-04:00,142.0041961669922
2023-08-07 13:53:00-04:00,142.0749969482422
2023-08-07 13:54:00-04:00,142.0500030517578
2023-08-07 13:55:00-04:00,142.0399932861328
2023-08-07 13:56:00-04:00,141.98500061035156
2023-08-07 13:57:00-04:00,141.9250030517578
2023-08-07 13:58:00-04:00,142.02000427246094
2023-08-07 13:59:00-04:00,142.0236053466797
2023-08-07 14:00:00-04:00,142.11729431152344
2023-08-07 14:01:00-04:00,142.23910522460938
2023-08-07 14:02:00-04:00,142.24000549316406
2023-08-07 14:03:00-04:00,142.13490295410156
2023-08-07 14:04:00-04:00,142.00999450683594
2023-08-07 14:05:00-04:00,142.0800018310547
2023-08-07 14:06:00-04:00,142.0050048828125
2023-08-07 14:07:00-04:00,141.92999267578125
2023-08-07 14:08:00-04:00,141.72999572753906
2023-08-07 14:09:00-04:00,141.85000610351562
2023-08-07 14:10:00-04:00,141.86399841308594
2023-08-07 14:11:00-04:00,141.83999633789062
2023-08-07 14:12:00-04:00,141.88999938964844
2023-08-07 14:13:00-04:00,141.76499938964844
2023-08-07 14:14:00-04:00,141.6699981689453
2023-08-07 14:15:00-04:00,141.72999572753906
2023-08-07 14:16:00-04:00,141.74639892578125
2023-08-07 14:17:00-04:00,141.76499938964844
2023-08-07 14:18:00-04:00,141.74000549316406
2023-08-07 14:19:00-04:00,141.8000030517578
2023-08-07 14:20:00-04:00,141.8350067138672
2023-08-07 14:21:00-04:00,141.80999755859375
2023-08-07 14:22:00-04:00,141.7899932861328
2023-08-07 14:23:00-04:00,141.85499572753906
2023-08-07 14:24:00-04:00,141.8699951171875
2023-08-07 14:25:00-04:00,141.7666015625
2023-08-07 14:26:00-04:00,141.83999633789062
2023-08-07 14:27:00-04:00,141.8300018310547
2023-08-07 14:28:00-04:00,141.87989807128906
2023-08-07 14:29:00-04:00,141.92999267578125
2023-08-07 14:30:00-04:00,141.99000549316406
2023-08-07 14:31:00-04:00,142.09500122070312
2023-08-07 14:32:00-04:00,142.0749969482422
2023-08-07 14:33:00-04:00,142.1999969482422
2023-08-07 14:34:00-04:00,142.10000610351562
2023-08-07 14:35:00-04:00,142.125
2023-08-07 14:36:00-04:00,142.1300048828125
2023-08-07 14:37:00-04:00,142.02499389648438
2023-08-07 14:38:00-04:00,141.98500061035156
2023-08-07 14:39:00-04:00,142.00860595703125
2023-08-07 14:40:00-04:00,142.0198974609375
2023-08-07 14:41:00-04:00,142.00999450683594
2023-08-07 14:42:00-04:00,141.99000549316406
2023-08-07 14:43:00-04:00,141.94500732421875
2023-08-07 14:44:00-04:00,142.01150512695312
2023-08-07 14:45:00-04:00,142.07000732421875
2023-08-07 14:46:00-04:00,142.11500549316406
2023-08-07 14:47:00-04:00,142.0460968017578
2023-08-07 14:48:00-04:00,142.09500122070312
2023-08-07 14:49:00-04:00,142.1699981689453
2023-08-07 14:50:00-04:00,142.13499450683594
2023-08-07 14:51:00-04:00,142.13999938964844
2023-08-07 14:52:00-04:00,142.11000061035156
2023-08-07 14:53:00-04:00,142.07000732421875
2023-08-07 14:54:00-04:00,142.1199951171875
2023-08-07 14:55:00-04:00,142.1999969482422
2023-08-07 14:56:00-04:00,142.30140686035156
2023-08-07 14:57:00-04:00,142.2100067138672
2023-08-07 14:58:00-04:00,142.09500122070312
2023-08-07 14:59:00-04:00,142.15989685058594
2023-08-07 15:00:00-04:00,142.23570251464844
2023-08-07 15:01:00-04:00,142.25
2023-08-07 15:02:00-04:00,142.16000366210938
2023-08-07 15:03:00-04:00,142.1199951171875
2023-08-07 15:04:00-04:00,142.14999389648438
2023-08-07 15:05:00-04:00,142.26499938964844
2023-08-07 15:06:00-04:00,142.3175048828125
2023-08-07 15:07:00-04:00,142.3000030517578
2023-08-07 15:08:00-04:00,142.35499572753906
2023-08-07 15:09:00-04:00,142.2899932861328
2023-08-07 15:10:00-04:00,142.24000549316406
2023-08-07 15:11:00-04:00,142.17930603027344
2023-08-07 15:12:00-04:00,142.0417938232422
2023-08-07 15:13:00-04:00,141.9250030517578
2023-08-07 15:14:00-04:00,141.94500732421875
2023-08-07 15:15:00-04:00,141.89500427246094
2023-08-07 15:16:00-04:00,141.86000061035156
2023-08-07 15:17:00-04:00,141.9499969482422
2023-08-07 15:18:00-04:00,141.94119262695312
2023-08-07 15:19:00-04:00,141.91000366210938
2023-08-07 15:20:00-04:00,141.94000244140625
2023-08-07 15:21:00-04:00,141.82530212402344
2023-08-07 15:22:00-04:00,141.83999633789062
2023-08-07 15:23:00-04:00,141.72999572753906
2023-08-07 15:24:00-04:00,141.7675018310547
2023-08-07 15:25:00-04:00,141.8000030517578
2023-08-07 15:26:00-04:00,141.82859802246094
2023-08-07 15:27:00-04:00,141.7550048828125
2023-08-07 15:28:00-04:00,141.5749969482422
2023-08-07 15:29:00-04:00,141.38999938964844
2023-08-07 15:30:00-04:00,141.46499633789062
2023-08-07 15:31:00-04:00,141.4250030517578
2023-08-07 15:32:00-04:00,141.44500732421875
2023-08-07 15:33:00-04:00,141.5323028564453
2023-08-07 15:34:00-04:00,141.61000061035156
2023-08-07 15:35:00-04:00,141.76499938964844
2023-08-07 15:36:00-04:00,141.77139282226562
2023-08-07 15:37:00-04:00,141.76010131835938
2023-08-07 15:38:00-04:00,141.7283935546875
2023-08-07 15:39:00-04:00,141.71080017089844
2023-08-07 15:40:00-04:00,141.82000732421875
2023-08-07 15:41:00-04:00,141.6999969482422
2023-08-07 15:42:00-04:00,141.72999572753906
2023-08-07 15:43:00-04:00,141.75
2023-08-07 15:44:00-04:00,141.77999877929688
2023-08-07 15:45:00-04:00,141.7825927734375
2023-08-07 15:46:00-04:00,141.7899932861328
2023-08-07 15:47:00-04:00,141.80499267578125
2023-08-07 15:48:00-04:00,141.85899353027344
2023-08-07 15:49:00-04:00,141.85000610351562
2023-08-07 15:50:00-04:00,141.8800048828125
2023-08-07 15:51:00-04:00,141.8386993408203
2023-08-07 15:52:00-04:00,141.87010192871094
2023-08-07 15:53:00-04:00,141.94090270996094
2023-08-07 15:54:00-04:00,141.90499877929688
2023-08-07 15:55:00-04:00,142.0166015625
2023-08-07 15:56:00-04:00,142.03500366210938
2023-08-07 15:57:00-04:00,142.2274932861328
2023-08-07 15:58:00-04:00,142.27999877929688
2023-08-07 15:59:00-04:00,142.1699981689453
2023-08-08 09:30:00-04:00,140.41000366210938
2023-08-08 09:31:00-04:00,140.5500030517578
2023-08-08 09:32:00-04:00,140.61900329589844
2023-08-08 09:33:00-04:00,140.47000122070312
2023-08-08 09:34:00-04:00,140.39999389648438
2023-08-08 09:35:00-04:00,140.19000244140625
2023-08-08 09:36:00-04:00,140.0800018310547
2023-08-08 09:37:00-04:00,139.82009887695312
2023-08-08 09:38:00-04:00,139.77499389648438
2023-08-08 09:39:00-04:00,140.13119506835938
2023-08-08 09:40:00-04:00,139.6699981689453
2023-08-08 09:41:00-04:00,139.70179748535156
2023-08-08 09:42:00-04:00,139.92999267578125
2023-08-08 09:43:00-04:00,139.95010375976562
2023-08-08 09:44:00-04:00,139.8000030517578
2023-08-08 09:45:00-04:00,139.49159240722656
2023-08-08 09:46:00-04:00,139.75
2023-08-08 09:47:00-04:00,139.61000061035156
2023-08-08 09:48:00-04:00,139.3800048828125
2023-08-08 09:49:00-04:00,139.093505859375
2023-08-08 09:50:00-04:00,139.02000427246094
2023-08-08 09:51:00-04:00,139.24000549316406
2023-08-08 09:52:00-04:00,139.18499755859375
2023-08-08 09:53:00-04:00,139.4311981201172
2023-08-08 09:54:00-04:00,139.41000366210938
2023-08-08 09:55:00-04:00,139.5500946044922
2023-08-08 09:56:00-04:00,139.6699981689453
2023-08-08 09:57:00-04:00,139.6300048828125
2023-08-08 09:58:00-04:00,139.46009826660156
2023-08-08 09:59:00-04:00,139.47000122070312
2023-08-08 10:00:00-04:00,139.30999755859375
2023-08-08 10:01:00-04:00,139.2449951171875
2023-08-08 10:02:00-04:00,139.38999938964844
2023-08-08 10:03:00-04:00,139.56500244140625
2023-08-08 10:04:00-04:00,139.88999938964844
2023-08-08 10:05:00-04:00,139.97000122070312
2023-08-08 10:06:00-04:00,140.0399932861328
2023-08-08 10:07:00-04:00,139.94500732421875
2023-08-08 10:08:00-04:00,139.80999755859375
2023-08-08 10:09:00-04:00,139.7342987060547
2023-08-08 10:10:00-04:00,139.47999572753906
2023-08-08 10:11:00-04:00,139.39999389648438
2023-08-08 10:12:00-04:00,139.3699951171875
2023-08-08 10:13:00-04:00,139.6199951171875
2023-08-08 10:14:00-04:00,139.5
2023-08-08 10:15:00-04:00,139.4600067138672
2023-08-08 10:16:00-04:00,139.51820373535156
2023-08-08 10:17:00-04:00,139.61500549316406
2023-08-08 10:18:00-04:00,139.5500030517578
2023-08-08 10:19:00-04:00,139.34500122070312
2023-08-08 10:20:00-04:00,139.4600067138672
2023-08-08 10:21:00-04:00,139.49000549316406
2023-08-08 10:22:00-04:00,139.51519775390625
2023-08-08 10:23:00-04:00,139.4499969482422
2023-08-08 10:24:00-04:00,139.41000366210938
2023-08-08 10:25:00-04:00,139.3112030029297
2023-08-08 10:26:00-04:00,139.4199981689453
2023-08-08 10:27:00-04:00,139.6273956298828
2023-08-08 10:28:00-04:00,139.7100067138672
2023-08-08 10:29:00-04:00,139.64999389648438
2023-08-08 10:30:00-04:00,139.50120544433594
2023-08-08 10:31:00-04:00,139.44000244140625
2023-08-08 10:32:00-04:00,139.42469787597656
2023-08-08 10:33:00-04:00,139.19000244140625
2023-08-08 10:34:00-04:00,139.22999572753906
2023-08-08 10:35:00-04:00,139.1300048828125
2023-08-08 10:36:00-04:00,139.13819885253906
2023-08-08 10:37:00-04:00,139.18089294433594
2023-08-08 10:38:00-04:00,139.25
2023-08-08 10:39:00-04:00,139.485107421875
2023-08-08 10:40:00-04:00,139.22999572753906
2023-08-08 10:41:00-04:00,139.414306640625
2023-08-08 10:42:00-04:00,139.39999389648438
2023-08-08 10:43:00-04:00,139.35000610351562
2023-08-08 10:44:00-04:00,139.49989318847656
2023-08-08 10:45:00-04:00,139.38499450683594
2023-08-08 10:46:00-04:00,139.17990112304688
2023-08-08 10:47:00-04:00,139.24989318847656
2023-08-08 10:48:00-04:00,139.25999450683594
2023-08-08 10:49:00-04:00,139.16729736328125
2023-08-08 10:50:00-04:00,139.33999633789062
2023-08-08 10:51:00-04:00,139.15499877929688
2023-08-08 10:52:00-04:00,139.02999877929688
2023-08-08 10:53:00-04:00,139.02000427246094
2023-08-08 10:54:00-04:00,139.09500122070312
2023-08-08 10:55:00-04:00,138.97000122070312
2023-08-08 10:56:00-04:00,138.81500244140625
2023-08-08 10:57:00-04:00,138.89999389648438
2023-08-08 10:58:00-04:00,138.85499572753906
2023-08-08 10:59:00-04:00,138.8249969482422
2023-08-08 11:00:00-04:00,138.72000122070312
2023-08-08 11:01:00-04:00,138.67999267578125
2023-08-08 11:02:00-04:00,138.5198974609375
2023-08-08 11:03:00-04:00,138.7100067138672
2023-08-08 11:04:00-04:00,138.51499938964844
2023-08-08 11:05:00-04:00,138.52540588378906
2023-08-08 11:06:00-04:00,138.60000610351562
2023-08-08 11:07:00-04:00,138.50010681152344
2023-08-08 11:08:00-04:00,138.47000122070312
2023-08-08 11:09:00-04:00,138.57009887695312
2023-08-08 11:10:00-04:00,138.47000122070312
2023-08-08 11:11:00-04:00,138.55160522460938
2023-08-08 11:12:00-04:00,138.5800018310547
2023-08-08 11:13:00-04:00,138.75
2023-08-08 11:14:00-04:00,138.77999877929688
2023-08-08 11:15:00-04:00,138.85000610351562
2023-08-08 11:16:00-04:00,138.9532928466797
2023-08-08 11:17:00-04:00,138.89999389648438
2023-08-08 11:18:00-04:00,138.97999572753906
2023-08-08 11:19:00-04:00,139.13499450683594
2023-08-08 11:20:00-04:00,139.12339782714844
2023-08-08 11:21:00-04:00,139.1699981689453
2023-08-08 11:22:00-04:00,139.1999969482422
2023-08-08 11:23:00-04:00,139.14999389648438
2023-08-08 11:24:00-04:00,139.27000427246094
2023-08-08 11:25:00-04:00,139.16000366210938
2023-08-08 11:26:00-04:00,139.24000549316406
2023-08-08 11:27:00-04:00,139.36000061035156
2023-08-08 11:28:00-04:00,139.44500732421875
2023-08-08 11:29:00-04:00,139.47000122070312
2023-08-08 11:30:00-04:00,139.44000244140625
2023-08-08 11:31:00-04:00,139.32009887695312
2023-08-08 11:32:00-04:00,139.31129455566406
2023-08-08 11:33:00-04:00,139.2449951171875
2023-08-08 11:34:00-04:00,139.24000549316406
2023-08-08 11:35:00-04:00,139.16000366210938
2023-08-08 11:36:00-04:00,139.25010681152344
2023-08-08 11:37:00-04:00,139.30999755859375
2023-08-08 11:38:00-04:00,139.3800048828125
2023-08-08 11:39:00-04:00,139.3101043701172
2023-08-08 11:40:00-04:00,139.27999877929688
2023-08-08 11:41:00-04:00,139.1981964111328
2023-08-08 11:42:00-04:00,139.16000366210938
2023-08-08 11:43:00-04:00,139.06500244140625
2023-08-08 11:44:00-04:00,139.06500244140625
2023-08-08 11:45:00-04:00,138.89999389648438
2023-08-08 11:46:00-04:00,138.85499572753906
2023-08-08 11:47:00-04:00,138.77000427246094
2023-08-08 11:48:00-04:00,138.70010375976562
2023-08-08 11:49:00-04:00,138.67999267578125
2023-08-08 11:50:00-04:00,138.75
2023-08-08 11:51:00-04:00,138.9290008544922
2023-08-08 11:52:00-04:00,138.90989685058594
2023-08-08 11:53:00-04:00,138.9499969482422
2023-08-08 11:54:00-04:00,138.96409606933594
2023-08-08 11:55:00-04:00,138.9949951171875
2023-08-08 11:56:00-04:00,139.13499450683594
2023-08-08 11:57:00-04:00,139.0749969482422
2023-08-08 11:58:00-04:00,139.07000732421875
2023-08-08 11:59:00-04:00,139.00999450683594
2023-08-08 12:00:00-04:00,139.03500366210938
2023-08-08 12:01:00-04:00,139.15570068359375
2023-08-08 12:02:00-04:00,139.3000030517578
2023-08-08 12:03:00-04:00,139.3249969482422
2023-08-08 12:04:00-04:00,139.32000732421875
2023-08-08 12:05:00-04:00,139.3800048828125
2023-08-08 12:06:00-04:00,139.40499877929688
2023-08-08 12:07:00-04:00,139.5189971923828
2023-08-08 12:08:00-04:00,139.55999755859375
2023-08-08 12:09:00-04:00,139.66000366210938
2023-08-08 12:10:00-04:00,139.6300048828125
2023-08-08 12:11:00-04:00,139.67999267578125
2023-08-08 12:12:00-04:00,139.72000122070312
2023-08-08 12:13:00-04:00,139.6898956298828
2023-08-08 12:14:00-04:00,139.63169860839844
2023-08-08 12:15:00-04:00,139.6300048828125
2023-08-08 12:16:00-04:00,139.6300048828125
2023-08-08 12:17:00-04:00,139.59500122070312
2023-08-08 12:18:00-04:00,139.54800415039062
2023-08-08 12:19:00-04:00,139.50999450683594
2023-08-08 12:20:00-04:00,139.49000549316406
2023-08-08 12:21:00-04:00,139.5500030517578
2023-08-08 12:22:00-04:00,139.5399932861328
2023-08-08 12:23:00-04:00,139.6123046875
